Date,Product,Region,Sales_Amount,Discount
2022-11-01,Product A,East,167.3189483597835,0.13311043410890036
2022-01-13,Product B,South,283.22587430991996,0.2673941806819367
2021-05-29,Product C,South,374.9972444031408,0.12339908709937103
2022-03-09,Product D,South,128.37051157792837,0.04356750597457471
2022-09-20,Product B,East,296.09652820434485,0.1572944815020363
2022-12-27,Product B,North,371.50685774860176,0.2888873983945889
2022-04-14,Product D,South,250.08244606125712,0.1823056923152433
2022-03-22,Product D,North,62.186510151522974,0.2950161661381718
2022-04-26,Product D,North,252.17067130953652,0.252332192681661
2021-10-21,Product C,West,183.4001994848689,0.01078972686402384
2021-05-23,Product D,East,468.34232346559776,0.19751987861311254
2021-09-07,Product A,East,106.0760235552473,0.08603006326736509
2021-10-29,Product B,West,343.61417997825447,0.16788505669341716
2021-01-25,Product D,West,73.72389485052551,0.08380355727936796
2021-03-11,Product D,North,250.7766970157134,0.10466112498158711
2022-09-17,Product C,South,299.2907692490363,0.2769506135262538
2021-04-22,Product C,East,184.07971909258944,0.06199295546751159
2021-12-30,Product B,South,254.784035984173,0.2622327354077491
2021-10-30,Product A,South,123.59920753858431,0.00913734242114904
2022-04-16,Product B,West,186.85573226061626,0.027262961510894513
2021-04-01,Product D,South,329.49784620959133,0.25640251241527906
2022-06-14,Product A,North,185.8100251375198,0.18916680927275858
2022-10-23,Product A,West,454.8843852839923,0.22417084141186508
2022-12-27,Product A,South,332.78313093844537,0.06282530124655628
2022-10-25,Product A,West,247.392058296193,0.16112503667703104
2021-07-11,Product B,North,270.8085360653828,0.22116576707139143
2022-07-06,Product C,North,274.796750842102,0.18819424110307875
2021-08-30,Product C,South,394.14930895629016,0.14150963006736283
2021-05-18,Product D,West,169.50091910558615,0.2879351359313144
2021-12-11,Product C,South,270.8085360653828,0.2028472000360336
2021-06-29,Product C,South,163.31304472289668,0.27232524007237136
2022-12-13,Product C,West,420.6858745778602,0.21893115347210437
2022-05-18,Product C,South,88.37075372525483,0.22063905857930494
2021-07-22,Product D,North,439.7826689910633,0.024005480927303802
2022-07-27,Product B,West,274.6339029199987,0.10783938655618307
2021-07-11,Product A,West,183.4419153291179,0.25751082201589753
2021-01-05,Product C,West,169.30096268681694,0.06978115864462678
2021-08-25,Product B,West,244.4047515186632,0.034651759846939856
2021-11-07,Product C,South,149.14732704691215,0.06613136546778418
2022-07-03,Product A,North,96.44749199554983,0.27758645843794655
2021-02-25,Product A,East,313.26582592339787,0.26038999260063933
2022-03-19,Product A,East,269.8441098981157,0.14990496908487125
2021-08-25,Product C,North,285.8883219784883,0.018403162345160404
2021-07-16,Product C,East,350.12093790074766,0.21436870382794687
2022-08-08,Product C,North,170.21483144179217,0.18702351940087938
2022-07-25,Product A,South,459.7992479227498,0.29116640121854875
2022-05-29,Product D,West,246.05242975503066,0.16768597208111308
2022-03-25,Product B,West,108.0887878141078,0.10091811702087282
2021-12-26,Product D,South,384.03444053027494,0.15570650807356673
2022-12-01,Product C,West,339.3969586780326,0.2937789874213549
2021-01-30,Product C,West,192.08453111781668,0.20890872975990915
2021-04-18,Product D,East,329.6834258153218,0.20159284137811534
2022-08-25,Product C,South,148.9378803660396,0.07220447691776562
2022-12-18,Product B,East,250.1777117032383,0.2230807552681853
2022-03-21,Product C,East,454.73563497529636,0.2250815488415315
2022-03-14,Product B,West,110.09040492233723,0.09518669513277159
2022-08-29,Product D,West,224.0134024943579,0.14511414971721395
2022-04-02,Product D,South,419.51409112415627,0.08838099988213681
2022-09-07,Product C,West,486.2709047327802,0.077611521097286
2022-11-29,Product B,West,254.26676138980815,0.007768821074845544
2022-11-27,Product C,South,278.1498290645063,0.08556352339599962
2022-05-10,Product A,West,307.47738280269635,0.16619098496348245
2022-11-05,Product A,East,469.5566637351699,0.0004803562647086479
2021-09-04,Product A,South,436.1930559396634,0.08496572514290023
2022-06-27,Product A,West,126.77050607973996,0.26442309969697503
2022-07-18,Product C,North,246.54101803118377,0.17809457553220825
2022-08-11,Product A,South,258.8001926883918,0.18235884722429413
2022-03-15,Product B,South,405.0932502419405,0.12100929150790596
2021-10-05,Product D,North,321.3017971724459,0.2029416430477233
2022-07-06,Product D,West,344.3992079130558,0.05697982986910774
2021-04-21,Product A,South,83.73201956150588,0.03500673598076994
2022-01-20,Product A,South,150.35442059017984,0.19680040639593277
2021-07-10,Product C,West,233.55317181719607,0.10234479774590491
2022-05-05,Product D,West,206.50208137199922,0.22425389117474304
2022-11-25,Product A,East,59.74050260614261,0.164929365379806
2022-03-02,Product B,South,91.29992291202913,0.13570591154361486
2022-02-09,Product A,South,356.4289811316093,0.050826720627974095
2021-12-01,Product D,North,445.69600851315226,0.19104643928530585
2021-07-28,Product A,East,281.4021550696899,0.29243095302612393
2021-01-22,Product D,West,292.6359857811349,0.2476810274721045
2022-11-09,Product A,East,164.79204477457074,0.018002457776703538
2022-09-03,Product B,West,395.5443636351701,0.11286881350835731
2021-07-27,Product A,West,388.3075643152654,0.2776749027570815
2021-01-08,Product B,East,314.7645601479455,0.15091312426710643
2022-12-03,Product B,South,145.69892893010427,0.19863354774245376
2022-11-18,Product A,West,93.65819820669026,0.2737798036774171
2022-06-13,Product B,East,78.90735913570666,0.2621384071259642
2022-08-25,Product C,North,316.713229989295,0.1505461126621533
2022-10-15,Product A,East,421.26589361426,0.13129389079728063
2022-10-19,Product A,North,436.24869430141615,0.10190778554387613
2021-06-15,Product B,West,258.62993345455243,0.21570583294886733
2022-05-11,Product B,East,402.9220846880226,0.08609603984146298
2022-08-13,Product A,East,476.09608835346063,0.07496628192927003
2022-03-05,Product C,North,173.8265506196306,0.10687496838113403
2021-06-12,Product B,East,229.08215587134072,0.053164517063637604
2022-01-01,Product B,East,469.1655466685063,0.2085359447837302
2022-06-10,Product D,West,202.2039352927782,0.18487219479918368
2021-08-27,Product C,East,461.2443306448083,0.14486356023475308
2021-03-13,Product C,South,491.4701880145096,0.11709773377846638
2022-03-21,Product A,North,347.8148278584911,0.2727187628690194
2022-10-17,Product C,East,417.60063027687573,0.008737135496731585
2022-05-24,Product A,North,387.2955038994883,0.23073232305218974
2021-09-26,Product D,North,364.7904159269857,0.27057287152466664
2022-02-19,Product C,North,188.11898284155467,0.13390637382897777
2021-09-02,Product B,East,75.69245205857467,0.16520714744119402
2022-11-06,Product D,East,204.37327963384277,0.28333910636461135
2021-03-01,Product A,North,350.121193341758,0.06368325458565433
2021-01-06,Product D,South,96.13813920251062,0.15604045433540545
2022-12-10,Product A,North,55.363092340208944,0.14241633813846385
2022-07-24,Product D,South,112.86156767132239,0.07751779436111102
2022-02-11,Product A,North,372.0811668848579,0.24557796911193236
2021-08-05,Product C,West,487.7571657453998,0.2698801784289707
2021-01-26,Product B,North,492.3791148266692,0.23457977393646265
2021-01-05,Product A,North,272.2906171130846,0.05860768825458251
2022-06-16,Product D,East,441.2085354465563,0.02602459065041447
2022-01-25,Product A,South,381.57190508817683,0.18163334559160269
2022-12-11,Product A,West,275.46810664307156,0.01712842815296518
2022-07-25,Product A,South,307.74223982978907,0.20184776656742526
2022-03-24,Product D,West,111.75221597759199,0.1591272660981728
2021-05-26,Product B,North,471.9476572774664,0.19883571982309908
2022-01-23,Product C,East,208.36839682929954,0.1770512320949232
2021-09-06,Product B,East,250.76716540572627,0.12681077085815182
2022-06-10,Product A,South,352.2471039490544,0.06026315404206847
2022-04-07,Product D,East,200.25611218694928,0.09171064074314657
2021-01-13,Product B,South,164.41662244501873,0.15735017226569292
2022-01-19,Product A,South,333.97222697159924,0.19556042809428176
2022-07-10,Product C,West,61.242837026832255,0.23384490506535854
2022-02-03,Product C,South,374.3263004120055,0.23015121553471823
2021-01-19,Product C,West,281.31051644442937,0.2918066229783256
2022-07-29,Product A,East,322.5891787344205,0.08575243459902283
2022-05-06,Product D,South,334.3460716610983,0.021333212464031037
2022-02-23,Product B,South,287.17257042165363,0.10369708066255778
2021-12-03,Product C,North,312.1401998483312,0.222988342567223
2022-02-23,Product A,South,357.70469040044355,0.13143349530998855
2022-09-04,Product A,South,388.90348123085334,0.2453365291768258
2022-11-06,Product B,North,377.3535760787542,0.16479790955580448
2021-05-02,Product C,North,441.3274059795178,0.2789375167891509
2022-03-08,Product A,East,135.24954492533124,0.2843590325997206
2021-02-13,Product B,South,230.51658627130888,0.020791351805624612
2021-11-13,Product D,East,476.5082297065057,0.1369240319137273
2022-01-16,Product D,East,228.46575847384838,0.1829067183748704
2021-05-25,Product D,North,106.1915346076652,0.07676176224366384
2021-11-23,Product C,West,286.4503068629808,0.12212303381369406
2021-12-29,Product B,East,99.27093764950797,0.2033044623353095
2021-02-19,Product B,West,141.28395742753935,0.06802026806950842
2021-12-21,Product A,North,293.6131872782594,0.2092343484492918
2021-06-13,Product A,South,177.82627506819307,0.027148893328760026
2021-05-21,Product B,South,270.8085360653828,0.1492587948082358
2021-05-08,Product A,North,484.95151334981443,0.07892400897725722
2022-02-02,Product B,South,248.3325684879186,0.21731590679941337
2022-04-08,Product B,North,167.18139895455877,0.05686665256108214
2021-07-06,Product D,West,427.2798371414855,0.2676713746614319
2022-12-21,Product A,South,372.0293226373036,0.12928240095549806
2021-07-09,Product D,North,359.12364575157966,0.05940090909226605
2022-01-23,Product C,East,451.9011835951126,0.1314065389050988
2022-03-05,Product C,South,360.2377102420961,0.12262312884255835
2021-10-11,Product C,West,177.70907436869712,0.1286756878481131
2021-08-25,Product B,North,362.23842284407954,0.17566838804923407
2021-07-13,Product B,South,187.61608007764877,0.15635211747406125
2021-10-14,Product B,South,391.65754084564776,0.0449331395042708
2021-05-16,Product A,South,328.8865345212047,0.019673721793990896
2021-06-20,Product D,West,84.83519839313776,0.21882463461796214
2021-06-08,Product B,North,280.77591309581396,0.16791523077849405
2021-07-20,Product D,East,270.8085360653828,0.10770023042377912
2022-05-02,Product D,East,197.85678472953242,0.24250734674942215
2022-07-11,Product D,East,321.01533606976574,0.11641754227828709
2022-08-06,Product A,North,195.0461710112412,0.23878952688018223
2022-05-19,Product A,East,399.6021866921927,0.0917268382537124
2022-01-06,Product C,West,81.8561462050285,0.021853589263559924
2021-04-13,Product C,North,347.17471357812144,0.27979190813997873
2021-05-05,Product D,South,414.13766164553357,0.11836533878441194
2021-11-09,Product C,West,352.77426046419356,0.23780777185481336
2022-04-03,Product D,South,273.7531377589981,0.08374323996669134
2021-08-18,Product A,East,477.63815618128154,0.1939095336370968
2022-10-20,Product A,West,184.97232040912863,0.2619932619773185
2021-07-16,Product A,North,58.625549386239996,0.012493206701994096
2022-02-27,Product B,West,244.39521715854838,0.24919072940582676
2022-07-26,Product D,South,64.85537115514727,0.17139990149157858
2022-09-02,Product A,North,479.2715386368839,0.18224152617257075
2021-06-20,Product D,West,144.46312058662318,0.1569474002417948
2022-01-17,Product C,West,405.01716077699575,0.2623425309850927
2021-06-22,Product C,West,398.5574374284642,0.013030007170691237
2022-10-25,Product A,West,147.9780048573201,0.07830851746075443
2022-03-29,Product D,North,329.55193871607526,0.2627287616577466
2021-12-16,Product A,South,71.6355358189026,0.22570371075958678
2022-09-26,Product C,West,267.6085635667404,0.005293548053581753
2022-05-09,Product A,North,56.59120727261903,0.15510188496291258
2022-09-12,Product D,South,464.5147460813788,0.15887180421380245
2021-01-04,Product C,West,489.23871088980724,0.1202646405383731
2021-04-03,Product B,South,150.02724498736336,0.0892179996185969
2021-01-06,Product C,South,143.64771556836774,0.20451745512370262
2021-10-15,Product B,North,389.1740794529583,0.06233713941142614
2022-09-10,Product A,South,164.0207294732005,0.2396845686215118
2021-05-26,Product A,North,452.78445162283026,0.2409111482302415
2022-02-28,Product D,West,308.26811125534203,0.12457843127184615
2022-08-31,Product B,South,207.84993035464046,0.08506440327289429
2022-04-02,Product A,South,424.71218585723904,0.08516345447721396
2021-07-21,Product B,East,272.0330151860278,0.14468739719886303
2021-07-31,Product A,West,460.234811168814,0.21587376742480763
2021-01-06,Product C,West,467.60640652822144,0.10766060729815763
2022-09-16,Product A,East,124.4390684577842,0.18301300363732545
2022-01-11,Product D,East,51.04553275936862,0.11474533817477829
2022-03-23,Product C,North,270.8085360653828,0.091356956745415
2021-04-16,Product D,North,457.76189125736573,0.007457854774738248
2022-10-13,Product C,South,74.95035606672863,0.0011742317206171915
2022-02-05,Product B,South,424.86541877348145,0.06816230334960134
2021-04-06,Product D,South,256.012219651643,0.12192188604029863
2022-01-23,Product A,South,166.53272226123886,0.25537835020861804
2022-03-28,Product B,North,445.43593565461845,0.2395452728791276
2022-02-20,Product A,West,138.50025457563828,0.08014957877639696
2022-12-27,Product C,South,476.2849997390301,0.0733621328952898
2022-05-19,Product C,West,142.5296694647035,0.06819662132100823
2022-03-30,Product A,South,326.1574344779346,0.1017712021586601
2021-10-18,Product A,East,150.3888505380387,0.14945961586850562
2022-06-18,Product B,South,295.55089923588565,0.13160033160947263
2021-07-12,Product A,South,357.7888084618136,0.06548195963444813
2021-05-30,Product D,South,135.60256886906188,0.03913542298308541
2022-05-30,Product D,North,284.39860221530563,0.0037733437458586146
2022-01-28,Product A,East,261.0768849755535,0.046188971599951154
2021-11-12,Product D,South,81.96683963150356,0.21160691105823545
2021-03-17,Product A,South,418.2385179538863,0.07309157080367487
2022-08-22,Product B,West,201.05708028927876,0.14058054303645293
2021-09-27,Product D,East,308.5619888983458,0.1773903446769734
2021-08-13,Product D,South,281.65290571991045,0.26605227084948213
2022-06-14,Product A,West,280.967227056699,0.2666565295180258
2021-04-23,Product D,West,98.25007739381935,0.2237201201044077
2021-09-08,Product C,North,240.56690416219973,0.010547097614550426
2021-08-21,Product B,West,253.5650416429566,0.17252112572562447
2022-12-15,Product B,South,380.13927816400184,0.23597504124945193
2021-03-24,Product D,North,428.00847436431434,0.005186413429008962
2021-05-05,Product D,North,295.2420251450081,0.16490538409697347
2021-06-24,Product C,South,89.05232932924571,0.25732924373580884
2021-03-10,Product C,East,156.58226176844582,0.14223062275268009
2021-02-16,Product D,West,124.22031208372898,0.0012318608692345357
2021-09-13,Product D,North,106.07677843510614,0.0033040075006822377
2022-12-28,Product C,East,214.6546843780134,0.12499081122412516
2021-01-30,Product A,South,153.2270759694719,0.04650260022502637
2021-10-08,Product C,West,148.23640031518053,0.19933519712797787
2021-08-25,Product A,West,74.61192855932045,0.21263977947184617
2021-09-05,Product B,North,57.95152015794525,0.05336393863818858
2022-01-03,Product B,West,96.2457091924018,0.2665599865573455
2022-05-10,Product C,West,127.48886574063488,0.13257235349367777
2021-01-25,Product A,West,243.94267798169142,0.04285377227757712
2022-08-09,Product C,West,279.7341175844801,0.22927547942081863
2022-12-19,Product C,South,113.26636317801452,0.23699235000503183
2022-05-05,Product A,East,241.15250368588383,0.19178864179963726
2022-05-09,Product C,South,203.78697904666728,0.25603966596076594
2021-11-10,Product B,South,132.54063957408022,0.22121189160920138
2022-08-29,Product D,North,53.0783366667636,0.26466172116809716
2022-01-10,Product D,West,260.1580399347838,0.13016641454564384
2022-10-01,Product C,South,358.5432871693397,0.22427913842983274
2021-01-25,Product A,West,151.82480036471316,0.2999254690287133
2021-11-30,Product A,South,109.31307345350571,0.21747935925588577
2021-12-21,Product B,South,449.16923500113285,0.03425513407113965
2021-04-26,Product A,North,173.76114761950902,0.1554956167287549
2021-02-17,Product A,East,150.62567890669914,0.1762043373729084
2021-04-09,Product B,East,435.6936228244621,0.05226320252141729
2022-04-04,Product C,South,417.69819462504256,0.28886749025341124
2022-06-07,Product D,North,251.75591173608512,0.05267393329038489
2022-08-20,Product B,West,270.1574876424985,0.05326737591396683
2022-02-09,Product C,West,147.98691717530988,0.2745501413923665
2021-08-02,Product B,South,85.23575171580087,0.1395616299365013
2022-11-16,Product C,East,308.0443214100475,0.01895648378235486
2022-05-18,Product B,North,94.25521471559591,0.17945624998155857
2022-12-22,Product C,East,252.1735461304924,0.18054790458991435
2022-03-24,Product B,West,473.2237393308548,0.01935022760596854
2022-07-30,Product C,East,478.77547512676296,0.2917567486900986
2021-09-15,Product B,West,157.69952894631137,0.16320898958837268
2021-05-01,Product D,North,330.8510390205445,0.16793871665392926
2021-02-23,Product D,North,263.33431884853593,0.15603462435071835
2021-11-27,Product A,South,444.0583074137477,0.183219533893386
2021-08-29,Product C,South,270.8085360653828,0.07928992583212648
2022-06-14,Product B,East,51.66608307458758,0.08617240439245223
2022-04-28,Product C,North,123.15254266913679,0.15340172693883983
2021-07-06,Product D,North,207.2852605262291,0.24200575642907385
2022-10-18,Product C,South,192.07450839671986,0.014959372948253656
2021-09-19,Product B,West,406.1133136052987,0.1810212636660738
2021-12-30,Product C,East,356.25229976247704,0.24203344275189417
2022-05-06,Product B,East,184.80034382670377,0.047075181611168145
2022-03-07,Product D,South,255.984717724796,0.004506762594169889
2021-08-27,Product D,North,93.00159678125085,0.09381398854243742
2021-10-31,Product D,South,454.16590016904536,0.17644311201887944
2021-10-25,Product A,South,470.94117100184036,0.04148495202142431
2022-12-01,Product C,South,440.84877385362694,0.16569644921228338
2021-11-29,Product A,West,128.2823994633015,0.17966492842719514
2022-10-04,Product D,West,70.78841744073297,0.08232351630011255
2022-04-19,Product C,North,310.81852733570327,0.1200088907958874
2021-10-10,Product C,South,460.6722620973997,0.2335017687202676
2022-08-14,Product C,West,129.8081127468843,0.2823644082362056
2021-03-13,Product B,North,53.169311580863834,0.25856409933547714
2021-09-20,Product A,South,412.47322071451,0.16928505052002957
2022-12-04,Product C,East,84.5580579290303,0.12308784088318396
2022-07-29,Product B,West,236.1677143595137,0.09988698431142547
2021-01-12,Product D,North,355.49930173495324,0.03748696982520542
2021-05-21,Product C,East,156.55891345528107,0.031965374164833894
2022-07-09,Product B,South,87.78315355102701,0.2065072874740973
2021-01-17,Product C,South,396.5095528051229,0.07793832485134812
2021-03-04,Product A,South,333.5787881991686,0.07639850592973403
2021-09-10,Product A,West,494.82071801906216,0.2994585163433357
2022-04-10,Product D,North,204.93861499398167,0.056377787362138616
2022-01-11,Product C,East,77.79307383058986,0.04441792784664889
2022-06-04,Product B,North,380.4575159008831,0.029605568327976183
2021-03-31,Product D,West,284.78003848396054,0.17394160355003885
2022-12-21,Product C,North,145.9417691251108,0.18835914780063043
2022-09-22,Product D,West,401.77804505214175,0.10956837787706458
2021-06-24,Product B,South,141.6899686324747,0.16062400065344032
2021-03-17,Product D,East,167.29774467482144,0.23651985928347374
2022-09-05,Product D,South,91.6378494650236,0.2454312504965245
2022-10-25,Product D,North,229.7445255638845,0.28737362271469447
2022-02-04,Product C,South,238.51815077183852,0.24728039577686234
2021-03-12,Product B,East,281.5528056567343,0.16945243101522797
2021-06-29,Product A,South,369.03392020569987,0.05389708975105379
2021-05-04,Product C,East,457.7454179061916,0.02992906731085272
2022-01-16,Product A,East,111.98034449951388,0.01635356697325776
2021-10-20,Product A,South,74.45664425689567,0.1999577495356151
2021-07-14,Product C,West,58.33905511744998,0.24226087661939794
2021-08-16,Product C,North,114.62962013096731,0.1526051852052237
2022-03-07,Product B,West,346.07726860173165,0.016414252450091982
2022-03-12,Product B,West,377.3646850984235,0.16064117237740144
2022-04-06,Product D,South,403.927571087655,0.2807247784573651
2022-09-10,Product A,North,159.6686953569542,0.17928395727973814
2021-01-21,Product B,North,187.65266596768396,0.24282824653884444
2021-03-05,Product D,West,267.4105905044747,0.24004579451752517
2021-06-14,Product B,South,78.43239358710193,0.27963872993419586
2021-01-27,Product C,North,325.0136854450608,0.23106862969496197
2021-11-07,Product B,West,492.680765154091,0.22431015420392686
2021-10-12,Product A,North,212.36284012010114,0.07023079949119217
2022-10-22,Product B,South,388.78136379112277,0.017977546596324435
2021-10-08,Product A,South,275.0152620063236,0.1552798395161423
2021-06-13,Product C,South,107.51532996217223,0.03733026238402656
2021-08-12,Product A,North,312.0068519611638,0.28865876288339737
2021-05-26,Product B,East,184.94342079982923,0.08697742878990856
2021-01-30,Product D,North,65.4814438040562,0.2558832610152879
2021-02-14,Product C,East,335.7183785529847,0.1162873875607378
2022-04-16,Product B,South,436.51955719612744,0.09695827495721322
2021-02-03,Product C,West,205.14639510494337,0.28054757171298633
2022-10-15,Product C,East,225.6329962457467,0.1089967716258672
2022-03-03,Product B,South,450.9597573352452,0.11708637259894093
2021-08-09,Product B,South,416.12396601531015,0.03182753388387275
2022-06-18,Product D,East,371.7287705982997,0.20113399958475278
2022-11-23,Product C,West,161.95867868891656,0.08665182434325404
2022-01-02,Product C,South,459.59749473499005,0.17568125035185214
2022-07-04,Product B,East,119.48709089264585,0.17740551121596285
2022-08-05,Product A,West,332.04673373774983,0.2157599086787301
2021-04-26,Product B,West,62.96053124593342,0.22357244585173236
2021-08-27,Product C,South,339.6739128462256,0.15433573032046183
2021-12-01,Product B,North,174.71495834301192,0.0992975842810209
2022-03-17,Product D,North,252.354639732674,0.25123526845042016
2021-05-28,Product A,South,205.3690484256739,0.09295969482254542
2021-01-09,Product B,West,127.74054031079446,0.15225272834079942
2021-10-15,Product D,South,329.89135554224333,0.1203757749611184
2022-01-23,Product C,East,446.88899981327336,0.25652351579090643
2021-02-19,Product B,North,481.58790902708154,0.12957555934374862
2022-06-01,Product C,East,136.55586341926178,0.11582975665124529
2022-09-30,Product D,South,372.81774832833804,0.20694710786929124
2022-08-10,Product C,South,348.95271497255703,0.1807323329584328
2022-11-08,Product D,West,204.52000530855764,0.03217405004875382
2021-10-05,Product D,West,58.594639709176626,0.15245064190318897
2021-10-27,Product D,West,360.40606129078975,0.2206435164999743
2022-08-12,Product B,East,475.4726872517751,0.29762242937740685
2022-10-11,Product C,West,334.4540548620431,0.18874405019109572
2022-09-10,Product C,South,245.88172588443535,0.11108791993239532
2022-08-30,Product A,West,270.8085360653828,0.06784547994063551
2021-05-15,Product A,North,139.83296344696288,0.2618490702459961
2022-08-03,Product A,West,387.74487368918193,0.24436956363405082
2021-05-27,Product A,East,385.88892350443206,0.07017684623381545
2022-05-05,Product C,North,115.48278517434122,0.06018962704397204
2022-04-23,Product D,North,445.0902721248466,0.21454103304335267
2021-06-08,Product D,North,171.13538276298738,0.09448561857562783
2022-01-19,Product B,East,492.0152274214767,0.09191963950858735
2021-06-12,Product D,South,222.3063563167606,0.04568707412029658
2022-03-17,Product C,West,130.04782643052482,0.07919265591294897
2021-07-08,Product C,North,208.27405010554352,0.12825226727779487
2022-02-19,Product C,North,248.0811479137369,0.21985150118172467
2021-12-05,Product B,North,81.18849786723267,0.10089242832412493
2022-08-30,Product A,South,310.1982715504803,0.0985813018439528
2021-06-30,Product D,South,318.93459794100517,0.08547397576573075
2021-10-15,Product C,East,382.5187049072625,0.1434851002533129
2021-07-06,Product C,South,63.12645153083448,0.054191009382394593
2021-05-18,Product A,West,293.5571964952236,0.14568922020963765
2021-05-10,Product C,East,73.80834497179897,0.21125266685840696
2021-07-13,Product D,East,365.51489898499403,0.008937151209786652
2021-11-12,Product B,West,75.07759356544301,0.002933814091728559
2021-05-24,Product C,West,460.2775317537347,0.022536873046352768
2021-01-16,Product D,West,365.9371550980234,0.16069801851843363
2021-10-29,Product C,East,278.3253942883207,0.25633652495562104
2022-02-27,Product A,East,248.67676547652871,0.0014653398060755828
2021-09-02,Product C,East,108.80268368596808,0.2809983913754043
2021-04-17,Product C,West,180.9497253040984,0.03188355347116074
2021-03-29,Product B,West,441.0315972594033,0.2525950584174679
2021-05-09,Product A,North,457.00376520312227,0.14485642949488403
2021-12-07,Product A,South,50.33646876673898,0.19780721618365318
2021-01-04,Product B,North,317.36137616489805,0.1532048953341547
2021-11-23,Product C,West,373.68527406130113,0.14311446755380638
2022-02-14,Product D,East,328.43614210592284,0.2504698285093174
2021-11-02,Product A,West,86.75589418985929,0.2267659138703449
